SECURITY DETAIL VIEW (EQUITY)
Limarko laivininkystės kompanija (LLK1L)
Period: 2008-05-19 - 2008-11-19
Currency: LTL
Marketplace: VSE
Name: LLK1L
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-06-16;0,47;0,47;0,47;0,47;0,47;0,47;0,00%;0,43;0,47;2;3001;1408,02;
2008-06-17;0,00;0,47;0,00;0,00;0,47;0,47;0,00%;0,43;0,46;0;0;0,00;
2008-06-18;0,00;0,47;0,00;0,00;0,47;0,47;0,00%;0,43;0,46;0;0;0,00;
2008-06-19;0,00;0,47;0,00;0,00;0,47;0,47;0,00%;0,43;0,47;0;0;0,00;
2008-06-20;0,00;0,47;0,00;0,00;0,47;0,47;0,00%;0,43;0,47;0;0;0,00;
2008-06-25;0,00;0,47;0,00;0,00;0,47;0,47;0,00%;0,41;0,47;0;0;0,00;
2008-06-26;0,00;0,47;0,00;0,00;0,47;0,47;0,00%;0,42;0,47;0;0;0,00;
2008-06-27;0,00;0,47;0,00;0,00;0,47;0,47;0,00%;0,42;0,47;0;0;0,00;
2008-06-30;0,41;0,41;0,41;0,41;0,47;0,41;-11,73%;0,41;0,41;8;7500;3106,17;
2008-07-01;0,47;0,47;0,47;0,47;0,41;0,47;13,29%;0,42;0,45;2;3800;1774,21;
2008-07-02;0,46;0,45;0,49;0,45;0,47;0,49;4,32%;0,46;0,48;8;11365;5257,32;
2008-07-03;0,00;0,49;0,00;0,00;0,49;0,49;0,00%;0,42;0,47;0;0;0,00;
2008-07-04;0,00;0,49;0,00;0,00;0,49;0,49;0,00%;0,43;0,47;0;0;0,00;
2008-07-07;0,00;0,49;0,00;0,00;0,49;0,49;0,00%;0,00;0,00;0;0;0,00;
2008-07-08;0,00;0,49;0,00;0,00;0,49;0,49;0,00%;0,00;0,49;0;0;0,00;
2008-07-09;0,00;0,49;0,00;0,00;0,49;0,49;0,00%;0,41;0,47;0;0;0,00;
2008-07-10;0,00;0,49;0,00;0,00;0,49;0,49;0,00%;0,41;0,49;0;0;0,00;
2008-07-11;0,00;0,49;0,00;0,00;0,49;0,49;0,00%;0,41;0,47;0;0;0,00;
2008-07-14;0,44;0,43;0,46;0,43;0,49;0,43;-11,24%;0,42;0,43;12;24120;10510,87;
2008-07-15;0,00;0,43;0,00;0,00;0,43;0,43;0,00%;0,39;0,46;0;0;0,00;
2008-07-16;0,00;0,43;0,00;0,00;0,43;0,43;0,00%;0,39;0,45;0;0;0,00;
2008-07-17;0,00;0,43;0,00;0,00;0,43;0,43;0,00%;0,39;0,46;0;0;0,00;
2008-07-18;0,00;0,43;0,00;0,00;0,43;0,43;0,00%;0,39;0,46;0;0;0,00;
2008-07-21;0,00;0,43;0,00;0,00;0,43;0,43;0,00%;0,39;0,45;0;0;0,00;
2008-07-22;0,00;0,43;0,00;0,00;0,43;0,43;0,00%;0,39;0,45;0;0;0,00;
2008-07-23;0,46;0,46;0,46;0,46;0,43;0,46;6,67%;0,39;0,46;3;2000;926,78;
2008-07-24;0,42;0,40;0,43;0,40;0,46;0,43;-6,25%;0,40;0,43;3;2105;879,89;
2008-07-25;0,00;0,43;0,00;0,00;0,43;0,43;0,00%;0,39;0,43;0;0;0,00;
