SECURITY DETAIL VIEW (EQUITY)
SAF Tehnika (SAF1R)
Period: 2008-05-19 - 2008-11-19
Currency: LVL
Marketplace: RSE
Name: SAF1R
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-06-30;1,42;1,42;1,42;1,42;1,41;1,42;1,01%;1,42;1,44;7;1563;2223,95;
2008-07-01;0,00;1,42;0,00;0,00;1,42;1,42;0,00%;1,42;1,44;0;0;0,00;
2008-07-02;1,44;1,44;1,44;1,44;1,42;1,44;1,00%;1,41;1,44;2;500;718,55;
2008-07-03;0,00;1,44;0,00;0,00;1,44;1,44;0,00%;1,41;1,44;0;0;0,00;
2008-07-04;0,00;1,44;0,00;0,00;1,44;1,44;0,00%;1,41;1,44;0;0;0,00;
2008-07-07;0,00;1,44;0,00;0,00;1,44;1,44;0,00%;1,42;1,44;0;0;0,00;
2008-07-08;1,41;1,42;1,42;1,41;1,44;1,41;-1,98%;1,39;1,42;2;115;162,21;
2008-07-09;1,39;1,41;1,41;1,38;1,41;1,38;-2,02%;1,38;1,39;6;820;1137,73;
2008-07-10;0,00;1,38;0,00;0,00;1,38;1,38;0,00%;1,38;1,39;0;0;0,00;
2008-07-11;1,41;1,42;1,42;1,39;1,38;1,39;1,03%;1,38;1,39;19;48244;67967,11;
2008-07-14;1,38;1,38;1,38;1,38;1,39;1,38;-1,02%;1,38;1,39;6;985;1359,48;
2008-07-15;0,00;1,38;0,00;0,00;1,38;1,38;0,00%;1,38;1,39;0;0;0,00;
2008-07-16;1,36;1,38;1,38;1,35;1,38;1,35;-2,06%;1,35;1,37;14;2220;3017,91;
2008-07-17;1,35;1,37;1,37;1,35;1,35;1,37;1,05%;1,35;1,37;7;1560;2113,53;
2008-07-18;1,37;1,37;1,37;1,37;1,37;1,37;0,00%;1,35;1,37;2;300;409,79;
2008-07-21;1,34;1,34;1,34;1,34;1,37;1,34;-2,08%;1,34;1,38;4;810;1083,37;
