SECURITY DETAIL VIEW (EQUITY)
Valmieras stikla šķiedra (VSS1R)
Period: 2008-05-19 - 2008-11-19
Currency: LVL
Marketplace: RSE
Name: VSS1R
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-07-03;0,78;0,78;0,78;0,78;0,78;0,78;0,00%;0,77;0,78;3;2004;1568,29;
2008-07-04;0,00;0,78;0,00;0,00;0,78;0,78;0,00%;0,77;0,78;0;0;0,00;
2008-07-07;0,77;0,77;0,77;0,77;0,78;0,77;-1,82%;0,77;0,78;3;250;192,09;
2008-07-08;0,00;0,77;0,00;0,00;0,77;0,77;0,00%;0,77;0,78;0;0;0,00;
2008-07-09;0,76;0,77;0,77;0,75;0,77;0,75;-1,85%;0,74;0,77;8;5650;4301,91;
2008-07-10;0,77;0,74;0,77;0,74;0,75;0,75;0,00%;0,75;0,77;7;3435;2631,17;
2008-07-11;0,77;0,77;0,77;0,77;0,75;0,77;1,89%;0,75;0,77;2;1270;975,81;
2008-07-14;0,74;0,77;0,77;0,74;0,77;0,74;-3,70%;0,74;0,77;3;220;163,35;
2008-07-15;0,76;0,75;0,77;0,75;0,74;0,77;3,85%;0,74;0,77;3;1800;1360,27;
2008-07-16;0,75;0,75;0,75;0,75;0,77;0,75;-1,85%;0,75;0,77;1;100;75,41;
2008-07-17;0,75;0,75;0,75;0,74;0,75;0,74;-1,89%;0,74;0,77;3;2100;1582,23;
2008-07-18;0,75;0,75;0,75;0,75;0,74;0,75;1,92%;0,74;0,75;1;1000;754,12;
2008-07-21;0,74;0,74;0,74;0,74;0,75;0,74;-1,89%;0,74;0,75;2;100;73,99;
2008-07-22;0,00;0,74;0,00;0,00;0,74;0,74;0,00%;0,73;0,75;0;0;0,00;
2008-07-23;0,73;0,73;0,73;0,73;0,74;0,73;-1,92%;0,73;0,75;1;56;40,64;
2008-07-24;0,00;0,73;0,00;0,00;0,73;0,73;0,00%;0,73;0,75;0;0;0,00;
2008-07-25;0,75;0,75;0,75;0,75;0,73;0,75;3,92%;0,74;0,75;1;125;94,27;
2008-07-28;0,74;0,74;0,74;0,74;0,75;0,74;-1,89%;0,73;0,75;2;1000;739,89;
2008-07-29;0,00;0,74;0,00;0,00;0,74;0,74;0,00%;0,73;0,75;0;0;0,00;
2008-07-30;0,00;0,74;0,00;0,00;0,74;0,74;0,00%;0,73;0,75;0;0;0,00;
2008-07-31;0,00;0,74;0,00;0,00;0,74;0,74;0,00%;0,73;0,75;0;0;0,00;
2008-08-01;0,74;0,74;0,74;0,74;0,74;0,74;0,00%;0,73;0,75;1;1000;739,89;
2008-08-04;0,00;0,74;0,00;0,00;0,74;0,74;0,00%;0,73;0,74;0;0;0,00;
2008-08-05;0,73;0,73;0,73;0,73;0,74;0,73;-1,92%;0,73;0,74;3;1800;1306,20;
2008-08-06;0,73;0,73;0,73;0,73;0,73;0,73;0,00%;0,71;0,74;2;1900;1378,76;
2008-08-07;0,73;0,73;0,73;0,73;0,73;0,73;0,00%;0,71;0,73;2;3000;2176,99;
2008-08-08;0,71;0,71;0,74;0,71;0,73;0,74;1,96%;0,71;0,74;2;72;51,37;
2008-08-11;0,74;0,74;0,74;0,74;0,74;0,74;0,00%;0,73;0,74;2;200;147,98;
2008-08-12;0,71;0,74;0,74;0,71;0,74;0,74;0,00%;0,71;0,74;3;780;555,77;
2008-08-13;0,71;0,71;0,71;0,70;0,74;0,70;-5,77%;0,70;0,71;8;5300;3766,34;
2008-08-14;0,70;0,70;0,70;0,70;0,70;0,70;0,00%;0,70;0,71;1;200;139,44;
2008-08-15;0,70;0,70;0,70;0,70;0,70;0,70;0,00%;0,68;0,70;2;1200;836,65;
2008-08-18;0,68;0,68;0,68;0,68;0,70;0,68;-2,04%;0,68;0,71;2;10;6,83;
2008-08-19;0,68;0,68;0,68;0,68;0,68;0,68;0,00%;0,68;0,70;3;1200;819,57;
2008-08-20;0,70;0,68;0,70;0,68;0,68;0,70;2,08%;0,68;0,71;3;4080;2843,47;
2008-08-21;0,69;0,70;0,70;0,68;0,70;0,68;-2,04%;0,68;0,70;9;6000;4110,68;
2008-08-22;0,70;0,70;0,70;0,70;0,68;0,70;2,08%;0,68;0,70;16;8710;6072,67;
2008-08-25;0,71;0,70;0,71;0,68;0,70;0,71;2,04%;0,70;0,71;7;2400;1697,49;
2008-08-26;0,68;0,70;0,70;0,67;0,71;0,67;-6,00%;0,67;0,68;12;8200;5557,03;
